छोटे मशीनीकरण और फाइल-खोलने, छापने, तार्किक काम (if-else) करने इत्यादि के लिए इसका इस्तेमाल बहुत सुगम रहता है।	18	Chhote mashinikaran aur file-kholne, chhapne, tarkik kaam (if-else) karne ityadi ke liye iska istemal bahut sugam rahata hai.	18	
श्री रामचन्द्र जी ने तब उक्त तिथि के आने पर अपनी सेना समेत मुनिवर के बताये विधान	17	Shri Ramchandra ji ne tab ukt tithi ke ane par apni sena samet munivar ke bataye vidhan	17	
के अनुसार एकादशी का व्रत रखा और सागर पर पुल का निर्माण कर लंका पर चढ़ाई की।	17	ke anusar ekadashi ka vrat rakha aur sagar par pul ka nirman kar Lanka par chadhai ki.	17	
प्रभाववादियों का तर्क था कि लोग वस्तुओं को नहीं देखते हैं, बल्कि उससे परवर्तित प्रकाश को देखते हैं और इसलिए चित्रकारों को प्राकृतिक	23	Pravbhavvaadiyon ka tark tha ki log vastuon ko nahin dekhate hain, balki usse parivartit prakash ko dekhte hain aur isliye chitrakaron ko prakrutik	23	
रोशनी (खुली हवा में) कार्य करना चाहिए, न कि स्टुडियो में और उन्हें अपने कार्य में प्रकाश के प्रभाव समाहित करना चाहिए.	22	roshni (khuli hawa men) karya karna chahiye, n ki studio men aur unhe apne karya men prakash ke prabhav samahit karna chahiye.	22	
यदि कोई संख्या सम है तो उसका अंतिम अंक भी सम ही होता है और इसी तरह विषम संख्या का अंतिम अंक भी केवल विषम ही हो सकता है।	29	Yadi koi sankhya sam hai to uska antim ank bhi sam hi hota hai aur isi tarah visham sankhya ka antim ank bhi keval visham hi ho sakta hai.	29	
यह गोवा का एक तेज़ी से बढ़ रहा कस्बा है।	10	Yah Goa ka ek teji se badh raha kasba hai.	10	
दूसरे विचार के अनुसर औद्योगिक सभ्यता भारत में भी संयुक्त परिवार को बहुत कुछ उसी युगल परिवार के रूप में उपस्थित करेगी जो अमरीका तथा यूरोप में प्रादुर्भूत हुआ है।	30	Dusre vichar je anusar audyogik sabhyata Bharat men bhi sanyukt parivar ko bahut kuch usi yugal parivar ke rup men upasthit karegi jo America tatha Europe men pradurbhoot hua hai.	30	
भारतेन्दु हरिश्चंद्र हिन्दी रंगमंच के पुरोधा हैं।	7	Bharatendu Harishchandra Hindi rangmanch ke purodha hain.	7	
नन्दा की प्रतिमा का स्वरुप उत्तराखंड की सबसे ऊँची चोटी नन्दादेवी के सद्वश बनाया जाता है।	16	Nanda ki pratima ka swarup Uttarakhand ki sabse unchi choti Nandadevi ke sadrushy banaya jata hai.	16	
इसके बाद विद्वानों का ध्यान संघाटसूत्र के महत्व पर गया।	10	Iske baad vudwanon ka dhyan sanghatsutra ke mahatwa par gaya.	10	
1948 में वे नेपाल के नेशनल म्यूज़ियम ऑफ़ काठमांडू के निदेशक भी हुए।	13	1948 men ve Nepal ke National Museum of Kathmandu ke nideshak bhi huye.	13	
तीन मूर्ति भवन	3	Teen Murti Bhawan	3	
कथित तौर पर चुनाव में फारूक अब्दुल्ला के पक्ष में धांधली की गई।	13	Kathit taur par chunav men Farooq Abdulla ke paksh men dhandali ki gai.	13	
मकसुसपुर-१ जगदीशपुर, भागलपुर, बिहार स्थित एक गाँव है।	8	Maksuspur-1 Jagdishpur, Bhagalpur, Bihar sthit ek gaon hai.	8	
महिलाओं के अधिकार पितृसत्तात्मक मूल्यों से प्रभावित हैं।	8	Mahilaon ke adhikar pitrusattakmak mulyon se prabhavit hain.	8	
सममित ठोस और परिक्रमज पृष्ठ खराद पर तैयार किए जा सकते हैं।	12	Sammit thos aur parikramaj prushth kharad par taiyar kiye jaa sakte hain.	12	
इनमें श्लैष्मिक कला के विस्तृत भाग गलकर पृथक्‌ हो जाते हैं ऐसे व्रणों से रक्तस्त्राव भी अधिक	17	Inmen Shlaishmik kala ke vistrut bhag galkar pruthak ho jate hain jaise vranon se raktstrav bhi adhik	17	
होता है, जो वमन द्वारा बाहर आ जाता है, किंतु बहुतेरे रोगियों में रक्त नहीं आता।	16	hota hai, jo vaman dwara bahar aa jata hai, kintu bahutere rogiyon men rakt nahi ata.	16	
सब देशों की महिलाएँ अपने अपने ढंग से अपने बालों को सजाती हैं।	13	Sab deshon ki mahilayen apne apne dhang se apne balon ko sajati hain.	13	
चीनी लिपि का और विकास करवाया गया, वज़नों-मापों के लिए कड़े मानक बनवाये गए (जिस से व्यापार और बेच-ख़रीद	19	Chini lip ka aur viakas karvaya gaya, vajanon-mapon ke liye kade manak banvaye gaye (jis se vyapar aur bech-kharid	19	
में आसानी हो गई और विवाद कम हो गए) और मुद्रा (सिक्के और नोट) का विकास किया गया।	18	men asani ho gai aur vivad kam ho gaye) aur mudra (sikke aur note) ka vikad kiya gaya.	18	
केंद्रीय मंत्री किरेन रिजिजू ने दावा किया, "यह पाकिस्तान द्वारा बनाया गया एक पूरी तरह नकली	16	Kendriya mantri Kiren Rijizu ne dawa kiya, "yah Pakistan dwara banaya gaya ek puri tarah nakali	16	
विडियो है। वे भारत को बदनाम करने के लिए कहानियां और ऐसे वीडियो बना रहे हैं।"	16	video hai. Ve Bharat ko badnam karne ke liye kahaniyan aur aise video bana rahe hain."	16	
पुरातात्विक स्थल के किसी क्षेत्र को मनमाने तरीके से छोड़ कर अस्थायी वर्गों की सहायता से	16	Purattwik sthal ke kisi kshetra ko manmane tarike se chhod kar asthayi vargon ki sahayata se	16	
स्तरीकरण पर नियंत्रण करके "चरण के बाहर खुदाई" की चेतावनी प्राप्त की जा सकती है।	15	starikaran par niyantran karke "charan ke bahar khudai" ki chetavani prapt ki jaa sakti hai,	15	
उनकी माँ अध्यापिका थीं, जिनसे मध्यवर्गीय कुलीनता से संस्कार सहज ही उन्होंने ग्रहण किए।	14	Unki maa adhyapika thi, jinse madhyamvargiy kulinta se sanskar sahaj hi unhone grahan kiye.	14	
कॉलेज वर्क	2	College Work	2	
दुलारी	1	Dulari	1	
ताशकन्द समझौते पर हस्ताक्षर करने के बाद उसी रात उनकी मृत्यु हो गयी।	13	Tashkent samjhoute par hastakhar karne ke baad usi raat unki mrutyu ho gayi.	13	
लंदन में अभ्यास के समय एक नए एल्बम की धुंधली संभावना थी, और वाटर्स ने प्रस्तावित किया कि इसका सम्बन्ध	20	London men abhyas ke samay ek naye album ki dhundhali sambhavana hai, aur Waters ne prastavit kiya ki iska sambandh	20	
ऐसी चीज़ों से होना चाहिए जो "लोगों को पागल बना दे" और वह दौरे का हिस्सा बन सकती है।	19	aise cheejoon se hona chahiye jo "logon ko pagal bana de" aur vah daure ka hissa ban sakti hai.	19	
पेनिसिलिन प्रोफिलैक्सिस का दैनिक इस्तेमाल बाल्यकाल के दौरान सबसे प्रमुख उपचार है, जहां कुछ रुधिरविज्ञानी इसका सतत उपचार जारी रखते हैं।	21	Penicillin Profilexis ka dainik istemal Balyakal ke dauran sabse pramukh upchar hai, jahan kuch rudhivigyani iska satat upchar jari rakhte hain.	21	
वे वत्सलनिधि से प्रकाशित आधा दर्जन निबंध- संग्रहों के भी संपादक हैं।	12	Ve vatsalnidhi se prakashit adha darjan nibandh- sangrahon ke bhi sampadak hain.	12	
हाइड्रोकार्बनों के बहुत से व्युत्पन्न तैयार किए जा सकते हैं, जिनके विविध उपयोग हैं।	14	Hydrocarbonon ke bahut se vyutpanna tayar kiy jaa sakte hain, jinke vividh upayog hain.	14	
भवानी प्रसाद मिश्र की कविताएँ इन सारे आरोपों को ध्वस्त कर देती हैं।	13	Bhawani Prasad Mishra ki kavitayen in sare aropon ko dhwast kar deti hain.	13	
पौधे गंधयुक्त, मृदुरोमावरण से ढके हुए और रेज़िन स्राव के कारण किंचित् लसदार होते हैं।	15	Paudhe gandhyukt, mrudutomavaran se dhake hhuye aur resin sraav ke karan kinchit lasdar hote hain.	15	
लीला मिश्रा	2	Leela Mishra	2	
भद्रक हाई स्कूल से अपनी मैट्रिक की परीक्षा पास करने के बाद, वह रावेनशॉ कॉलेज, कटक में दाखील हो गए।	20	Bhadrak High School se apni metric ki pariksha pass karne ke baad, vah Ravenshaw college, Cuttack men dakhil jho gaye.	20	
काबा को 692 में मक्का की दूसरी घेराबंदी में पत्थरों से बमबारी कर दिया गया था, जिसमें उमाय्याद सेना का नेतृत्व अल-हजज इब्न यूसुफ ने किया था।	27	Kaba ko 692 men Mecca ki dusri gherabandi men patharon se bambari kar diya gaya tha, jismen Umaayaad sena ka netrutwa Al-Hajj Ibin Yusuf ne kiya tha.	27	
समान नागरिक संहिता से संचालित धर्मनिरपेक्ष देशों की संख्या बहुत अधिक है।	12	Saman anarik sanhita se sanchalit dharmanirpeksha deshon ki sankhya bahut adhik hai.	12	
फ़ैट्युमा स्पाइकाटा जर्मन में आह्रिगे ट्युफ़ेलस्क्राले के रूप में जाना जाता है।	12	Phyteuma Spicata German men Ahrige Teufelskralle ke rup men jana jata hai.	12	
वे युक्तियाँ जो प्रकाश के सम्पूर्ण वर्णक्रम में से कुछ भाग को कम या अधिक कर देती हैं-	18	Ve yuktiyan jo prakash ke sampurn varnkram men se kuch bhag ko kam ya adhik kar deti hain-	18	
भारतीय मानव विज्ञान शास्त्री के॰एस॰ सिंह के अनुसार-	8	Bharatiya Manav Vigyan Shastri K.S. Singh ke anusar-	8	
सपने में उन्होंने उससे उस सिंहासन को ज़मीन में गड़वा देने के लिए कहा तथा उसे उज्जैन छोड़कर अम्बावती में अपनी नई राजधानी बनाने की सलाह दी।	27	Sapne men unhone usse us sinhasan ko jamin men gadava dene ke liye kaha tatha use Ujjain chhodkar Ambavati men apni nai rajdhani banane ki salah di.	27	
"सत्य" के दो समाधान प्रसिद्ध थे- अनुरूपतावाद और अविरोधवाद।	9	"satya" ke do samadhan prasiddha the- anuruptavaad aur avirodhvaad	9	
वे शिवाजी के अष्टप्रधानों में से एक थे।	8	Ve Shivaji ke ashtapradhanon men se ek the.	8	
आठवें दशक के लोग - बलराम मनीष राय	8	Aathave dashak ke log - Balram Manish Rai	8	
यह एक ओर प्रेम और अखिल निसर्ग की देवी, तो दूसरी ओर युद्ध की देवी थीं।	16	Yah ek or prem aur akhil nisarg ki devi, to dusri or yuddh ki devi thi.	16	
वह अपने आपको एक पुरातत्वविद बताता है।	7	Vah apne apko ek puratatwavid batat hai.	7	
दारु या जाइलम (xylem) पौधों में पाये जाने वाले दो संवहन ऊतको में से एक है (दूसरा संवहन ऊतक फ्लोएम है)।	21	Daru ya Xylem paudhom men paye jane wale do sanvahan utakon men se ek hai (dusra sanvahan utak floem hain).	20	The Word (Xylem) in the target is removed as would be repititive
कुछ मानसिक रोगों की चिकित्सा प्राकृतिक ढंग से भी होती है।	11	Kuch manasik rogon ki chikitsa prakrutik dhang se bhi hoti hai.	11	
दो0-सेतु बाँधि कपि सेन जिमि उतरी सागर पार।	8	do0-setu bandhi kapi sen jimi utari sagar paar.	8	
इनके द्वारा मनुष्य की निम्न कोटि की इच्छाओं का उदासीकरण होता रहता है।	13	Inke dwara manushya ki nimn koti ki ichhaon ka udasikaran hota rahata hai.	13	
वेंडी पिल्ट्ज़ एक ऑस्ट्रेलियाई महिला क्रिकेट टीम की पूर्व महिला क्रिकेट खिलाड़ी है, जो ऑस्ट्रेलिया के	16	Wendy Piltrij ek austreliyayi mahila cricket teem ki purva mahila cricket khiladi hai, jo Australia ke	16	
लिए १९८० के दशक में एक दिवसीय अंतर्राष्ट्रीय मैच और टेस्ट क्रिकेट मैच खेला करती थी।	16	liye 1980 ke dashak men ek diasaiy antarrashtriy match aur test cricket match khela karti thi.	16	
बीड लोक सभा निर्वाचन क्षेत्र भारत के महाराष्ट्र राज्य का एक लोक सभा निर्वाचन क्षेत्र है।	16	Beed lok sabha nirvachan Kshetra Bharat ke Maharashtra Rajya ka ek lok sabha nirvachan kshetra hai.	16	
इतिहास के अनुसार यहां सिखों के नौवें गुरु तेगबहुदुर जी भी आए थे।	13	Itihas ke anusar yahan sikhon ke nauven Guru tejbahadur ji hi aye the.	13	
इसमें एक कार्बन परमाणु एक नाइट्रोजन परमाणु से त्रि-बन्ध से जुड़ा है।	12	Ismen ek carbon parmanu ek Nitrogen parmanu se tri-bandh se juda hai.	12	
उन्होंने 55 से अधिक विभिन्न विषयों पर 1000 से अधिक किताबें लिखीं जिन में तफ्सीर हदीस उनकी एक प्रमुख पुस्तक जिस का नाम	23	Unhone 55 se adhik vibhinna vishayyon par 1000 se adhik kitabon likhi jin men Tafsir Hadis unki ek pramukh pustak jis ka naam	23	
"अद्दौलतुल मक्किया " है जिस को उन्होंने केवल 8 घंटों में बिना किसी संदर्भ ग्रंथों के मदद से हरम शरीफ़ में लिखा।	22	"Adaultul Makkiya " hai jis ko unhone keval 8 ghanton men bina kisi sandarbh granthon ke madad se Haram Sharif men likha.	22	
(७) यदि किसी भाषा का मानक रूप है तो साहित्य में, शिक्षा के माध्यम के रूप में, अंतःक्षेत्रीय प्रयोग में	20	(7) Yadi kisi bhasha ka manak rup hai to sahitya men, shiksha ke maadhyam ke rup men, antahkshetriy prayog men	20	
तथा सभी औपरचारिक परिस्थितियों में उस मानक रूप का ही प्रयोग होता है, अमानक रूप या बोली आदि का नहीं।	20	tatha sabhi aupcharik paristhitiyon men us manak rup ka I prayog hot ahai, amanak rup ya boli adi ka nahi.	20	
दर्दनाक संकट का निवारण दर्दनाशक दवाओं और जलयोजन से होता है; दर्द प्रबंधन के लिए नियमित	16	Dardnak sankat ka nivaran dardnashak davaon aur jalyojana se hots hai; dard prabandhan ke liye niyamit	16	
अंतराल पर, जब तक संकट का निवारण न हो जाये, ओपिओयड के इस्तेमाल की आवश्यकता है।	16	Antaral par, jab tak sankat ke nnivaran na ho jaye, Opiod ke istemal ki avashyakta hai.	16	
विभिन्न अवसरों पर वीणा के ३० विशेषांक प्रकाशित हो चुके है।	11	Vibhinna avasaron par venna ke 30 visheshank prakashit ho chuke hai.	11	
सरस सलिल, गृहशोभा, सरिता, मुक्ता और चंपक पाक्षिक पत्रिकाएं हैं जबकि सुमन सौरभ माह में एक बार प्रकाशित होती है।	20	Saral Salil, Gruhshobha, Sarita, Mukta aur Champak pakshik patrikayen hain jabki Suman Saurabh maah men ek baar prakashit hoti hai.	20	
BBC 6Music के लिए मई 2008 के साक्षात्कार में, डेविड गिल्मर ने संकेत दिया कि वे	16	BBC 6Music ke liye May 2008 ke sakshatkar men, David Gilmer ne sanker diya ki ve	16	
एक और एकल प्रस्तुति के पक्ष में हैं, लेकिन एक पूर्ण दौरे को खारिज कर दिया।	16	ek aur ekal prastuti ke paksh men hain, lekin ek purn daure ko kharij kar diya.	16	
साथ ही के एक कमरे में रवींद्रनाथ टैगोर को लिखी चिट्ठी है।	12	Saath hi ke ek kamare men Rabndranath Tagore ko likhi chitthi hai.	12	
उसी समय पूरे विश्व में अंग्रेज़ी भाषा ने अपनी छाप छोड़ी जिसकी वज़ह से यह आज भी विश्व के सबसे अधिक लोगों द्वारा बोले व समझे जाने वाली भाषा है।	30	Usi samay pure vishwa men Angreji Bhasha ne apni chhap chhodi jiski vajah se ya aaj bhi vishwa ke sabse adhik logon dwara bole va samjhe jane wali bhasha hai.	30	
हरिशंकर भाभड़ा एक राजनीतिज्ञ तथा पूर्व राजस्थान विधानसभा के अध्यक्ष थे।	11	Harishankar Bhaabhada ek rajnitigya tatha purv Rajasthan vishansabha ke adhyaksh the.	11	
उसके बाद सबने मिलकर उसके माँस की दावत भी की।	10	Uske baad sabne milkar uske maans ki dawat bhi ki.	10	
मैं बात कर रहा हूं राष्‍ट्रपिता महात्‍मा गांधी की।	9	Main baat kar raha hun Rashtrapita Mahatma Gandhi ki.	9	
(५) मौलिक पाप निरपेक्ष रूप में तथ्य है, या श्री यीशु की माता इससे विमुक्त थीं?	16	(5) Maulik paap nirpeksha rup men tathya hai, ya Shri Yeshu ki mata isse vimukta thi?	16	
सन् १९४५ में फ्रांसीसी सरकार ने पारमाणिक ऊर्जा के उच्च आयोग की स्थापना की और ब्रॉग्ली को उसका तकनीकी परामर्शदाता नियुक्त किया।	22	San 1945 men Fransisi Sarkar ne parmanik urja ke uchh aayog ki sthapana ki aur Brogli ko uska akniki paramarshdata niyukt kiya.	22	
उनके तर्कपूर्ण उत्तर ने उसे आगे कुछ पूछने लायक नहीं छोड़ा।	11	unke tarkpurn uttar ne use aage kuch puchhne layak nahi chhoda.	11	
हरि बाबा आश्रम समिति आश्रम और मेलों के प्रबंधन का कार्यभार रखती है।	13	Hari baba Ashram Samiti Ashram aur melon ke prabandhan ka karyabhar rakhati hai.	13	
उसकी चार पत्नियाँ थीं।	4	Uski char patniyan thi.	4	
यह स्थान बाड़मेर से जोधपुर रेलमार्ग पर स्थित है।	9	Yah sthaan Badmer se Jodhpr Railmarg par sthit hai.	9	
स्पैरो की व्यक्तिगत स्वच्छता भी बहुत बुरी थी, जो पेपे ली प्यू की एक विशेषता है।	16	Sparrow ki vyaktigat swachhata bhi bahut buri thi, jo Pepe lee Pew ki ek visheshta hai.	16	
इन खंडों की सामग्री का संक्षिप्त विवरण इस प्रकार है-	10	In khandon ki samagri ka sankshipt vivvaran is prakar hai-	10	
यह प्रक्रिया उसी तरह की होगी जिस तरह से मनुष्य के मूल वयस्क दांत उगते हैं।	16	Yah prakriya usi tarah ki hogi jis tarah se manushya ke mul vayask daant ugate hain.	16	
जलविलेय होते हैं।	3	jalviley hote hain.	3	
इस मृत्युलोक में ही उसे परम शांति और सुख का अनुभव होने लगता है।	14	Is mrutyulok men hi use param shanti aur sukh ka anubhv hone lagta hai.	14	
शांतनु वहाँ रुकना चाहते रहता है, पर पुचकी और शांतनु बिछड़ जाते हैं और एक दूसरे को याद करते रहते हैं।	21	Shantanu vahan rukna chahte rahta hai, par Puchki aur shantanu bichhad jate hain aur ek dusre ko yaad karte rahte hain.	21	
कई चिकित्सीय शोधकर्ताओं का मानना है कि स्टेम कोशिका द्वारा उपचार में मानव विकारों का कायाकल्प कर पीड़ा हरने की क्षमता है।	22	kai chikitsiy shodhkartaon ka manana hai ki stem koshika dwara upchar men manav vikaron ka kayakalp par pida harne ki kshamata hai.	22	
बिस्मिल की मातृवेदी संस्था का विलय शिवाजी समिति में करने के बाद दोनों ने मिलकर कई काम किये।	18	Bismil ki matruvedi sanstha ka vilay Shivaji samiti men karne ke baad donon ne milkar kai kaam kiye	18	
उन्हें २००७ में सरस्वती सम्मान से भी सम्मानित किया गया है।	11	Unhe 2007 men Saraswati Samman se bhi Sammanit kiya gaya hai.	11	
निवेशक या तो संस्थान (बीमा कंपनियां, पेंशन फंड, कॉर्पोरेशन इत्यादि) या निजी निवेशक (सीधे निवेश अनुबंधों के माध्यम से और	20	Niveshak ya to sansthan (Bima comapaniyan, Pension Fund, Corporation ityadi) ya niji niveshak (sidhe Nivesh Anubandhon ke maadhyam se aur	20	
ज्यादातर आम तौर पर सामूहिक निवेश योजनाओं जैसे म्युचुअल फंड या एक्सचेंज-ट्रेडेड फंड दोनों माध्यम से) हो सकते हैं।	19	Jyadatar aam taur par samuhik nivesh yojanaon jaise mutual fund ya Exchange-Traded fund dono Maadhyam se) ho sakte hain.	19	
इसे करनपाल की मृत्यु पर शेष दो भाईयों ने पदच्युत कर देश निकाला दे दिया था।	16	Ise karanpal ki mrutyu par shesh do bhaiyon ne padachyut kar desh nikala de diya tha.	16	
इसी ग्रंथ में 'हंस कबीर' मुक्तात्मा सूचक है, 'कहहिं कबीर' गुरुवचन (कबीर के लिए) कहैं कबीर 'और' 'कबीर' अन्योक्ति का,	20	Isi granth men 'Hans Kabir' muktatma suchak hai, 'kahhin Kabir' Guruvachan (Kabir ke liye) kahain Kabir 'aur' 'Kabir' anyokti ka,	20	
'दास कबीर' ईश्वर के उपासकों का और 'कबीरा' तथा 'कबिरन' अज्ञानी तथा वंचक गुरुओं के लिए प्रयुक्त हुआ है।	19	Das Kabir' ishwar ke upasakon ka aur 'Kabira' tatha 'Kabiran' agyani tatha vanchak guruon ke liye prayukt hua hai.	19	
क्योंकि बंदर का रोल लंबा था इसलिए उसे पाँच लाख रुपए दिए गए थे जबकि चंकी पांडे को उससे कम ढाई लाख रुपए दिए थे। .	26	Kyonki bandar ka role lamba tha isliye use panch lakh rupaye diye gaye the jabki Chunkey Pandey ko usse kam dhaai lakh rupaye diye the. .	26	
हालांकि, एक नागरिक अधिकार समूह "पीपल्स यूनियन फॉर डेमोक्रेटिक राइट्स" (पीयूडीआर) ने दया याचिका के निपटान में देरी का कारण देकर सर्वोच्च न्यायालय में	24	Halanki, ek nagarik adhikar samuh "Peoples Union for Democractic Rights" (PUDR) ne daya yachika ke niptam men deri ka karan dekae sarvochh byayalay men	24	
याचिका दायर की थी, जिसे सर्वोच्च न्यायालय ने जनवरी २०१४ में स्वीकार किया और दंपति की मौत की सजा वापस लौटा दी गई थी।	24	yachika dayar ki thi, jise sarvochh nyayalay ne January 2014 ,en swikar kiya aur dampatti ki maut ki saza vapas lauta di gai thi.	24	
चाँदनी	1	Chandani	1	
शक्ति परिपथ में लगाये जाने वाले परिपथ विच्छेदक, ट्रान्सफॉर्मर, संधारित्र, बस-बार, और चालक आदि अपने-अपने मानक प्रतीकों द्वारा दर्शाए जाते हैं।	21	Shakti Paripath men lagaye jane wale paripath vichhedak, transformer, sandharitra, Bus-baar, aur chalak aadi apne-apne manak pratikon dwara darshaye jate hain.	21	
इसे आर्मेनिया के राष्ट्रवादी राजनीतिक दलों, विशेष रूप से रिपब्लिकन पार्टी आर्मेनिया और आर्मेनियाई आर्यों के संघ से कुछ समर्थन मिलता है।	22	Ise Armenia ke rashtravadi rajnitik dalon, vishsh rup se Republican parti Armeniya aur Armeniyai Aryon ke sangh se kuch samarthan milta hai.	22	
सिंगापुर के शहरों की सूची	5	Singapore ke saharon ki suchi	5	
इन दो चरित्रों को स्टैलोन ने कुल दस फिल्मों में निभाया.	11	In do Charitron ke Stallone ne kul das filmon men nibhaya.	11	
आवाज़ इंटरनेट मूवी डेटाबेस पर	5	Awaaz internet movie database par	5	
महावृत्त	1	Mahavrutt	1	
यह उपग्रह से जुड़ा होता है।	6	Yah upgrah se juda hota hai.	6	
प्रतिवर्ष घटित होने वाली इस खगोलीय महत्व की घटना को धार्मिक-सांकृतिक उत्सवों से भी जोड़ा जाता है और कई धर्मों के त्यौहार इस दिन मनाये जाते हैं।	27	Prativarsh ghatit hone wali is khagoliy mahatwa ki ghatna ko dharmik- sankrutik utsavon se bhi joda jatahai aur kai dharmon ke tyohar is din manaye jate hain.	27	
चॅक संख्या	2	Check sankhya	2	
हिमॅटोपोटीक वयस्क स्टेम कोशिका और भ्रूणजनित स्टेम कोशिका दोनों का उपयोग कर किये गये शोध द्वारा इनमे	17	Hematopoietic vayask stem koshika aur bhrunjanit stem koshika donon ka upayog kar kiye gaye shodh deara inmen	17	
से कई विकारों पर उपचार के लिये अनिवार्य तंत्रों तथा विधियों की जानकारी उपलब्ध करायी हैं।	16	se kai vikaron par upcar ke liye aivarya tantron tatha vidhiyn ki jankar upalabdh katayi hain.	16	
जमशेदपुर के दिवंगत सांसद शहीद सुनील महतो (झामुमो), जमशेदपुर की पूर्व सांसद आभा महतो (भाजपा) और उड़ीसा के सांसद रवींद्र कुमार जेना संसद में आवाज उठा चुके हैं।	28	Jamshedpur ke divangat sansad Shahid Sunil Mahto (JMM), Jamshedpur ki purva sansad Abha Mahto (BJP) aur Odisha ke sansad Ravindra Kumar Jena sansad men awaz utha chuke hai.	28	
दोनों सदनों में प्रस्ताव देने की सूरत में बाद की तारीख़ में दिया गया प्रस्ताव रद्द माना जाता है.	19	Dono sadanon men prastav dene ki surat men baad ki tarikh men diya gaya prastav radd mana jata hai.	19	
वह काश्मिर के अथिपथि थे।	5	Vah Commissioner ke athipthi the.	5	
मैं तुम्हारी इच्छा अवश्य पूर्ण करूँगा।	6	Main tumhari ichha avashya purn karunga.	6	
उन्हें सैम हट के साथ - एक डॉक्टर जो भूमिगत संगीत दृश्य में अच्छी तरह स्थापित थे - फोर्मेंटरा भेजा गया, लेकिन उनमें सुधार के कोई संकेत नहीं दिखे.	29	Unhe Sam Hut ke saath - ek doctor ko bhumigat sangit drushy men achhi tarah sthapit the - Formentara bheja gaya, lekin inmen sudhar ke koi sanket nahi dikhe.	29	
अपने लंबे राजनैतिक-सामाजिक जीवन के अनुभवों में उपस्थित आम आदमी के संघर्षों को उन्होंने अपने साहित्य में प्रकट किया है।	20	Apne lambe Rajnaitik-samajik jivan ke anubhavon men upasthit aam admi ke sangharshon ko unhone apne sahitya men prakat kiya hai.	20	
संस्थान की प्रमुख प्रेक्षण सुविधायें कोडैकनाल, कावलूर, गौरीबिदनूर एवं हान्ले में स्थापित हैं।	13	Sansthan ki pramukh prekshan suvidhayen Kodaikanal, Cawalur, Gauribidnoor Evam Hanle men sthapit hain.	13	
एक विख्यात वैज्ञानिक थे। उन्हौंने इलेक्ट्रॉन की खोज की थी।	10	Ek vikhyat vaigyanik the. Unhone Electron ki khoj ki thi.	10	
यह मेला चंद वंश की राज परम्पराओं से सम्बन्ध रखता है तथा लोक जगत के विविध पक्षों से जुड़ने में भी हिस्सेदारी करता है।	24	Yah Mela chand vansh ke raj paramparaon se sambandh rakhata hai tatha lok jagat ke vividh pakshon se judne men bhi hissedari karta hai.	24	
एक दिन उन लोगों को यह अजगर मिल गया और उन्होंने मिलकर उसे मृत्यु के घाट उतार कर उसको समाप्त कर दिया।	22	Ek din un logon ko yah ajgar il gaya aur unhone milkar use mrutyu ki ghat utaar kar isko samapt kar diya.	22	
1970 के दशक के बाद से "नए सैन्य इतिहास" जो जनशक्ति से अधिक सैनिकों के साथ, एवं रणनीति	18	1970 ke dashak ke baad se "naye sainya itihas" jo jansakto se adhik sainikon ke saath, evam rananiti	18	
से अधिक मनोविज्ञान के साथ और समाज और संस्कृति पर युद्ध के व्यापक प्रभाव से संबंधित है।	17	se adhik manovigyan ke saath aur samaj aur sankruti par yuddh ke vyapak prabhav se sambandhit hai.	17	
2009 में तिमोर सागर के एक बड़े हिस्से में तेल फैल गया था।	13	2009 men Timor Sagar ke ek bade hisse men tel fail gaya tha.	13	
वे अपनी साम्यवाद (कोम्युनिज़म) और सोवियत इतिहास से सम्बंधित किताबों के लिए जाने जाते थे हालांकि इसके अलावा वे	19	Ve apni samyavaad (Communism) aur Soviet itihas se sambandhit kitabob ke liye jane jate the halanki iske alawa ve	19	
कला, राजनीति, विज्ञान, बाल-साहित्य, उपन्यास, लघु उपन्यास, भाषा-शिक्षा और फ़ोटो संकलनों (एल्बमों) के लिए भी जाने जाते थे।	18	kala, rajniti, vigyan, bal-sahitya, upanyas, laghu upanyas, bhasha-shiksha aur photo sankalanon (Albumon) ke liye bhi jane jate the.	18	
कला के क्षेत्र में भी इसका कार्य प्रशंसनीय रहा है।	10	Kala ke kshetra men bhi iska karya prashansaniy raha hai.	10	
बाल हार्बर, फ्लौरिडा	3	Bal harbour, Florida	3	
बाद में यह दुनिया के कई अन्य भागों में परिचित किए गए है और कुछ क्षेत्रों में यह जंगली जीव हैं।	21	Baad men tah duniya ke kai anya bhagon men parichit kiye gaye hain aur kuch kshetron men yah jangali jeev hain.	21	
प्रोपेलर: 5-ब्लेड निरंतर गति एमटी-प्रोपेलर प्रोपेलर, 1 प्रति इंजन	9	Propellor: 5-blade nirantar gati MT-propellor Propellor, 1 prati injan	9	
प्रभु अवतार कथा पुनि गाई। तब सिसु चरित कहेसि मन लाई।।	11	Prabh Avtar katha puni gaai. Tab sisu charit kahesi man laai..	11	
आपके पत्र का आखिरी हिस्सा आपकी सेवा में प्रस्तुत है - 'मैं खूब सुखी हूँ। १९ तारीख को प्रातः जो होना है उसके लिये तैयार हूँ।	26	Apke patra ka aakhiri hissa apki seva men prastut hai - 'main khub sukhi hun. 19 tarikh ko pratah jo hona hai uske liye taiyar hun.	26	
